,Unnamed: 0,Unnamed: 0.1,ch1_file,ch2_file,angle,shift,spec_ch1_files,spec_ch2_files,spec_gray_ch1_files,spec_gray_ch2_files
6121,6121,6121,soundfiles//ch1//1_40000_41000.wav,soundfiles//ch2//1_40000_41000.wav,43.45984697087592,93,C:\sound\spectrograms\soundfiles\ch1\2_10000_11000.png,C:\sound\spectrograms\soundfiles\ch2\2_10000_11000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_10000_11000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_10000_11000.jpg
6122,6122,6122,soundfiles//ch1//2_40000_41000.wav,soundfiles//ch2//2_40000_41000.wav,7.413981121475975,127,C:\sound\spectrograms\soundfiles\ch1\2_1000_2000.png,C:\sound\spectrograms\soundfiles\ch2\2_1000_2000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_1000_2000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_1000_2000.jpg
6123,6123,6123,soundfiles//ch1//3_40000_41000.wav,soundfiles//ch2//3_40000_41000.wav,8.07664691024225,127,C:\sound\spectrograms\soundfiles\ch1\2_11000_12000.png,C:\sound\spectrograms\soundfiles\ch2\2_11000_12000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_11000_12000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_11000_12000.jpg
6124,6124,6124,soundfiles//ch1//4_40000_41000.wav,soundfiles//ch2//4_40000_41000.wav,3.381732149350808,128,C:\sound\spectrograms\soundfiles\ch1\2_12000_13000.png,C:\sound\spectrograms\soundfiles\ch2\2_12000_13000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_12000_13000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_12000_13000.jpg
6125,6125,6125,soundfiles//ch1//5_40000_41000.wav,soundfiles//ch2//5_40000_41000.wav,16.45910685124902,123,C:\sound\spectrograms\soundfiles\ch1\2_13000_14000.png,C:\sound\spectrograms\soundfiles\ch2\2_13000_14000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_13000_14000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_13000_14000.jpg
6126,6126,6126,soundfiles//ch1//6_40000_41000.wav,soundfiles//ch2//6_40000_41000.wav,163.0670701308407,-122,C:\sound\spectrograms\soundfiles\ch1\2_14000_15000.png,C:\sound\spectrograms\soundfiles\ch2\2_14000_15000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_14000_15000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_14000_15000.jpg
6127,6127,6127,soundfiles//ch1//7_40000_41000.wav,soundfiles//ch2//7_40000_41000.wav,113.8872070605358,-52,C:\sound\spectrograms\soundfiles\ch1\2_15000_16000.png,C:\sound\spectrograms\soundfiles\ch2\2_15000_16000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_15000_16000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_15000_16000.jpg
6128,6128,6128,soundfiles//ch1//8_40000_41000.wav,soundfiles//ch2//8_40000_41000.wav,175.36016262844663,-128,C:\sound\spectrograms\soundfiles\ch1\2_16000_17000.png,C:\sound\spectrograms\soundfiles\ch2\2_16000_17000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_16000_17000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_16000_17000.jpg
6129,6129,6129,soundfiles//ch1//9_40000_41000.wav,soundfiles//ch2//9_40000_41000.wav,53.695006995767926,76,C:\sound\spectrograms\soundfiles\ch1\2_17000_18000.png,C:\sound\spectrograms\soundfiles\ch2\2_17000_18000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_17000_18000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_17000_18000.jpg
6130,6130,6130,soundfiles//ch1//10_40000_41000.wav,soundfiles//ch2//10_40000_41000.wav,125.047126183099,-73,C:\sound\spectrograms\soundfiles\ch1\2_18000_19000.png,C:\sound\spectrograms\soundfiles\ch2\2_18000_19000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_18000_19000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_18000_19000.jpg
6131,6131,6131,soundfiles//ch1//11_40000_41000.wav,soundfiles//ch2//11_40000_41000.wav,24.12242253191148,117,C:\sound\spectrograms\soundfiles\ch1\2_19000_20000.png,C:\sound\spectrograms\soundfiles\ch2\2_19000_20000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_19000_20000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_19000_20000.jpg
6132,6132,6132,soundfiles//ch1//12_40000_41000.wav,soundfiles//ch2//12_40000_41000.wav,119.62622365795995,-63,C:\sound\spectrograms\soundfiles\ch1\2_20000_21000.png,C:\sound\spectrograms\soundfiles\ch2\2_20000_21000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_20000_21000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_20000_21000.jpg
6133,6133,6133,soundfiles//ch1//13_40000_41000.wav,soundfiles//ch2//13_40000_41000.wav,164.89323105229116,-124,C:\sound\spectrograms\soundfiles\ch1\2_2000_3000.png,C:\sound\spectrograms\soundfiles\ch2\2_2000_3000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_2000_3000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_2000_3000.jpg
6134,6134,6134,soundfiles//ch1//14_40000_41000.wav,soundfiles//ch2//14_40000_41000.wav,82.52887082609615,16,C:\sound\spectrograms\soundfiles\ch1\2_21000_22000.png,C:\sound\spectrograms\soundfiles\ch2\2_21000_22000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_21000_22000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_21000_22000.jpg
6135,6135,6135,soundfiles//ch1//15_40000_41000.wav,soundfiles//ch2//15_40000_41000.wav,49.12888916254756,84,C:\sound\spectrograms\soundfiles\ch1\2_22000_23000.png,C:\sound\spectrograms\soundfiles\ch2\2_22000_23000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_22000_23000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_22000_23000.jpg
6136,6136,6136,soundfiles//ch1//16_40000_41000.wav,soundfiles//ch2//16_40000_41000.wav,30.35338215440514,110,C:\sound\spectrograms\soundfiles\ch1\2_23000_24000.png,C:\sound\spectrograms\soundfiles\ch2\2_23000_24000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_23000_24000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_23000_24000.jpg
6137,6137,6137,soundfiles//ch1//17_40000_41000.wav,soundfiles//ch2//17_40000_41000.wav,127.04478663536304,-77,C:\sound\spectrograms\soundfiles\ch1\2_24000_25000.png,C:\sound\spectrograms\soundfiles\ch2\2_24000_25000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_24000_25000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_24000_25000.jpg
6138,6138,6138,soundfiles//ch1//18_40000_41000.wav,soundfiles//ch2//18_40000_41000.wav,139.57234643883612,-97,C:\sound\spectrograms\soundfiles\ch1\2_25000_26000.png,C:\sound\spectrograms\soundfiles\ch2\2_25000_26000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_25000_26000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_25000_26000.jpg
6139,6139,6139,soundfiles//ch1//19_40000_41000.wav,soundfiles//ch2//19_40000_41000.wav,140.9666318038617,-99,C:\sound\spectrograms\soundfiles\ch1\2_26000_27000.png,C:\sound\spectrograms\soundfiles\ch2\2_26000_27000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_26000_27000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_26000_27000.jpg
6140,6140,6140,soundfiles//ch1//20_40000_41000.wav,soundfiles//ch2//20_40000_41000.wav,116.82918201021948,-58,C:\sound\spectrograms\soundfiles\ch1\2_27000_28000.png,C:\sound\spectrograms\soundfiles\ch2\2_27000_28000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_27000_28000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_27000_28000.jpg
6141,6141,6141,soundfiles//ch1//21_40000_41000.wav,soundfiles//ch2//21_40000_41000.wav,29.153041220627408,112,C:\sound\spectrograms\soundfiles\ch1\2_28000_29000.png,C:\sound\spectrograms\soundfiles\ch2\2_28000_29000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_28000_29000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_28000_29000.jpg
6142,6142,6142,soundfiles//ch1//22_40000_41000.wav,soundfiles//ch2//22_40000_41000.wav,146.9272681421889,-107,C:\sound\spectrograms\soundfiles\ch1\2_29000_30000.png,C:\sound\spectrograms\soundfiles\ch2\2_29000_30000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_29000_30000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_29000_30000.jpg
6143,6143,6143,soundfiles//ch1//23_40000_41000.wav,soundfiles//ch2//23_40000_41000.wav,119.60324864602131,-63,C:\sound\spectrograms\soundfiles\ch1\2_30000_31000.png,C:\sound\spectrograms\soundfiles\ch2\2_30000_31000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_30000_31000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_30000_31000.jpg
6144,6144,6144,soundfiles//ch1//24_40000_41000.wav,soundfiles//ch2//24_40000_41000.wav,178.00723960735468,-128,C:\sound\spectrograms\soundfiles\ch1\2_3000_4000.png,C:\sound\spectrograms\soundfiles\ch2\2_3000_4000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_3000_4000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_3000_4000.jpg
6145,6145,6145,soundfiles//ch1//25_40000_41000.wav,soundfiles//ch2//25_40000_41000.wav,146.9055972714686,-107,C:\sound\spectrograms\soundfiles\ch1\2_31000_32000.png,C:\sound\spectrograms\soundfiles\ch2\2_31000_32000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_31000_32000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_31000_32000.jpg
6146,6146,6146,soundfiles//ch1//26_40000_41000.wav,soundfiles//ch2//26_40000_41000.wav,53.659818380021534,76,C:\sound\spectrograms\soundfiles\ch1\2_32000_33000.png,C:\sound\spectrograms\soundfiles\ch2\2_32000_33000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_32000_33000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_32000_33000.jpg
6147,6147,6147,soundfiles//ch1//27_40000_41000.wav,soundfiles//ch2//27_40000_41000.wav,57.97236185964088,68,C:\sound\spectrograms\soundfiles\ch1\2_33000_34000.png,C:\sound\spectrograms\soundfiles\ch2\2_33000_34000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_33000_34000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_33000_34000.jpg
6148,6148,6148,soundfiles//ch1//28_40000_41000.wav,soundfiles//ch2//28_40000_41000.wav,113.89811971660023,-52,C:\sound\spectrograms\soundfiles\ch1\2_34000_35000.png,C:\sound\spectrograms\soundfiles\ch2\2_34000_35000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_34000_35000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_34000_35000.jpg
6149,6149,6149,soundfiles//ch1//29_40000_41000.wav,soundfiles//ch2//29_40000_41000.wav,169.7310068300752,-126,C:\sound\spectrograms\soundfiles\ch1\2_35000_36000.png,C:\sound\spectrograms\soundfiles\ch2\2_35000_36000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_35000_36000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_35000_36000.jpg
6150,6150,6150,soundfiles//ch1//30_40000_41000.wav,soundfiles//ch2//30_40000_41000.wav,16.408342144626165,123,C:\sound\spectrograms\soundfiles\ch1\2_36000_37000.png,C:\sound\spectrograms\soundfiles\ch2\2_36000_37000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_36000_37000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_36000_37000.jpg
6151,6151,6151,soundfiles//ch1//31_40000_41000.wav,soundfiles//ch2//31_40000_41000.wav,84.14370881745447,13,C:\sound\spectrograms\soundfiles\ch1\2_37000_38000.png,C:\sound\spectrograms\soundfiles\ch2\2_37000_38000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_37000_38000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_37000_38000.jpg
6152,6152,6152,soundfiles//ch1//32_40000_41000.wav,soundfiles//ch2//32_40000_41000.wav,23.265268964702315,118,C:\sound\spectrograms\soundfiles\ch1\2_38000_39000.png,C:\sound\spectrograms\soundfiles\ch2\2_38000_39000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_38000_39000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_38000_39000.jpg
6153,6153,6153,soundfiles//ch1//33_40000_41000.wav,soundfiles//ch2//33_40000_41000.wav,158.29929771791316,-119,C:\sound\spectrograms\soundfiles\ch1\2_39000_40000.png,C:\sound\spectrograms\soundfiles\ch2\2_39000_40000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_39000_40000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_39000_40000.jpg
6154,6154,6154,soundfiles//ch1//34_40000_41000.wav,soundfiles//ch2//34_40000_41000.wav,9.588372774228285,126,C:\sound\spectrograms\soundfiles\ch1\2_40000_41000.png,C:\sound\spectrograms\soundfiles\ch2\2_40000_41000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_40000_41000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_40000_41000.jpg
6155,6155,6155,soundfiles//ch1//35_40000_41000.wav,soundfiles//ch2//35_40000_41000.wav,44.63585889048467,91,C:\sound\spectrograms\soundfiles\ch1\2_4000_5000.png,C:\sound\spectrograms\soundfiles\ch2\2_4000_5000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_4000_5000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_4000_5000.jpg
6156,6156,6156,soundfiles//ch1//36_40000_41000.wav,soundfiles//ch2//36_40000_41000.wav,136.26727967044707,-92,C:\sound\spectrograms\soundfiles\ch1\2_41000_42000.png,C:\sound\spectrograms\soundfiles\ch2\2_41000_42000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_41000_42000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_41000_42000.jpg
6157,6157,6157,soundfiles//ch1//37_40000_41000.wav,soundfiles//ch2//37_40000_41000.wav,49.992900226242334,82,C:\sound\spectrograms\soundfiles\ch1\2_42000_43000.png,C:\sound\spectrograms\soundfiles\ch2\2_42000_43000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_42000_43000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_42000_43000.jpg
6158,6158,6158,soundfiles//ch1//38_40000_41000.wav,soundfiles//ch2//38_40000_41000.wav,88.70273502498308,2,C:\sound\spectrograms\soundfiles\ch1\2_43000_44000.png,C:\sound\spectrograms\soundfiles\ch2\2_43000_44000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_43000_44000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_43000_44000.jpg
6159,6159,6159,soundfiles//ch1//39_40000_41000.wav,soundfiles//ch2//39_40000_41000.wav,110.6202458757565,-45,C:\sound\spectrograms\soundfiles\ch1\2_44000_45000.png,C:\sound\spectrograms\soundfiles\ch2\2_44000_45000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_44000_45000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_44000_45000.jpg
6160,6160,6160,soundfiles//ch1//40_40000_41000.wav,soundfiles//ch2//40_40000_41000.wav,116.76285579389852,-57,C:\sound\spectrograms\soundfiles\ch1\2_45000_46000.png,C:\sound\spectrograms\soundfiles\ch2\2_45000_46000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_45000_46000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_45000_46000.jpg
6161,6161,6161,soundfiles//ch1//41_40000_41000.wav,soundfiles//ch2//41_40000_41000.wav,91.44644948629696,-3,C:\sound\spectrograms\soundfiles\ch1\2_46000_47000.png,C:\sound\spectrograms\soundfiles\ch2\2_46000_47000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_46000_47000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_46000_47000.jpg
6162,6162,6162,soundfiles//ch1//42_40000_41000.wav,soundfiles//ch2//42_40000_41000.wav,170.0386520370687,-126,C:\sound\spectrograms\soundfiles\ch1\2_47000_48000.png,C:\sound\spectrograms\soundfiles\ch2\2_47000_48000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_47000_48000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_47000_48000.jpg
6163,6163,6163,soundfiles//ch1//43_40000_41000.wav,soundfiles//ch2//43_40000_41000.wav,177.94560524398202,-128,C:\sound\spectrograms\soundfiles\ch1\2_48000_49000.png,C:\sound\spectrograms\soundfiles\ch2\2_48000_49000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_48000_49000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_48000_49000.jpg
6164,6164,6164,soundfiles//ch1//44_40000_41000.wav,soundfiles//ch2//44_40000_41000.wav,63.02997588331,58,C:\sound\spectrograms\soundfiles\ch1\2_49000_50000.png,C:\sound\spectrograms\soundfiles\ch2\2_49000_50000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_49000_50000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_49000_50000.jpg
6165,6165,6165,soundfiles//ch1//45_40000_41000.wav,soundfiles//ch2//45_40000_41000.wav,24.9023194080332,116,C:\sound\spectrograms\soundfiles\ch1\2_50000_51000.png,C:\sound\spectrograms\soundfiles\ch2\2_50000_51000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_50000_51000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_50000_51000.jpg
6166,6166,6166,soundfiles//ch1//46_40000_41000.wav,soundfiles//ch2//46_40000_41000.wav,7.368869486328261,127,C:\sound\spectrograms\soundfiles\ch1\2_5000_6000.png,C:\sound\spectrograms\soundfiles\ch2\2_5000_6000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_5000_6000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_5000_6000.jpg
6167,6167,6167,soundfiles//ch1//47_40000_41000.wav,soundfiles//ch2//47_40000_41000.wav,24.63272770191721,116,C:\sound\spectrograms\soundfiles\ch1\2_51000_52000.png,C:\sound\spectrograms\soundfiles\ch2\2_51000_52000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_51000_52000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_51000_52000.jpg
6168,6168,6168,soundfiles//ch1//48_40000_41000.wav,soundfiles//ch2//48_40000_41000.wav,134.91262341281998,-90,C:\sound\spectrograms\soundfiles\ch1\2_52000_53000.png,C:\sound\spectrograms\soundfiles\ch2\2_52000_53000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_52000_53000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_52000_53000.jpg
6169,6169,6169,soundfiles//ch1//49_40000_41000.wav,soundfiles//ch2//49_40000_41000.wav,130.3375075490749,-83,C:\sound\spectrograms\soundfiles\ch1\2_53000_54000.png,C:\sound\spectrograms\soundfiles\ch2\2_53000_54000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_53000_54000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_53000_54000.jpg
6170,6170,6170,soundfiles//ch1//50_40000_41000.wav,soundfiles//ch2//50_40000_41000.wav,64.58526026747913,55,C:\sound\spectrograms\soundfiles\ch1\2_54000_55000.png,C:\sound\spectrograms\soundfiles\ch2\2_54000_55000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_54000_55000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_54000_55000.jpg
6171,6171,6171,soundfiles//ch1//51_40000_41000.wav,soundfiles//ch2//51_40000_41000.wav,142.12688661776946,-101,C:\sound\spectrograms\soundfiles\ch1\2_55000_56000.png,C:\sound\spectrograms\soundfiles\ch2\2_55000_56000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_55000_56000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_55000_56000.jpg
6172,6172,6172,soundfiles//ch1//52_40000_41000.wav,soundfiles//ch2//52_40000_41000.wav,29.37333289164321,112,C:\sound\spectrograms\soundfiles\ch1\2_56000_57000.png,C:\sound\spectrograms\soundfiles\ch2\2_56000_57000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_56000_57000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_56000_57000.jpg
6173,6173,6173,soundfiles//ch1//53_40000_41000.wav,soundfiles//ch2//53_40000_41000.wav,2.141574258911553,128,C:\sound\spectrograms\soundfiles\ch1\2_57000_58000.png,C:\sound\spectrograms\soundfiles\ch2\2_57000_58000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_57000_58000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_57000_58000.jpg
6174,6174,6174,soundfiles//ch1//54_40000_41000.wav,soundfiles//ch2//54_40000_41000.wav,124.14075174922093,-72,C:\sound\spectrograms\soundfiles\ch1\2_58000_59000.png,C:\sound\spectrograms\soundfiles\ch2\2_58000_59000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_58000_59000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_58000_59000.jpg
6175,6175,6175,soundfiles//ch1//55_40000_41000.wav,soundfiles//ch2//55_40000_41000.wav,130.73282401148137,-83,C:\sound\spectrograms\soundfiles\ch1\2_6000_7000.png,C:\sound\spectrograms\soundfiles\ch2\2_6000_7000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_6000_7000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_6000_7000.jpg
6176,6176,6176,soundfiles//ch1//56_40000_41000.wav,soundfiles//ch2//56_40000_41000.wav,58.47888757942221,67,C:\sound\spectrograms\soundfiles\ch1\2_7000_8000.png,C:\sound\spectrograms\soundfiles\ch2\2_7000_8000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_7000_8000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_7000_8000.jpg
6177,6177,6177,soundfiles//ch1//57_40000_41000.wav,soundfiles//ch2//57_40000_41000.wav,157.3856343968291,-118,C:\sound\spectrograms\soundfiles\ch1\2_8000_9000.png,C:\sound\spectrograms\soundfiles\ch2\2_8000_9000.png,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch1\2_8000_9000.jpg,C:\sound\spectrograms\soundfiles_grayscale\soundfiles\ch2\2_8000_9000.jpg
